Menu Item,Avg. Sales Per Hr,Deal Percent,Target Sales Per Hr,Length of Deal,Monthly Sales,CrowdSize,DealCount
GreenYellow,33.92529660119954,11.588655423353044,35.25224202243303,3.3920504890738385,483.67330801904563,96,24
DarkSalmon,32.68822929602445,13.761532847115614,39.252930950406224,2.995761182613056,520.8987944502368,27,30
DarkSeaGreen,34.3018702154015,10.56829468563276,36.17312563197192,3.315224753915404,453.16950235469744,26,27
DeepPink,32.843930222655175,11.832286222863624,36.81401056250368,3.4719191365417483,496.650708068581,59,37
Olive,33.75499472831927,12.064156632199321,37.27122169250193,3.9705556280753487,547.3651405940458,29,24
SkyBlue,33.879784289702826,12.495591602384836,38.05260975257308,4.639320331857263,616.8515229667128,51,31
Magenta,33.07653560709715,9.607314687519166,36.49399254673739,5.0812100924911086,507.21256900067846,49,28
DarkTurquoise,32.227299136367215,13.728627177429864,37.99702800956553,4.8026306305233755,613.5993233689068,82,20
Silver,32.789772618310714,11.670065919118974,37.4087484767376,3.4146884225048972,483.15972078451705,35,32
SpringGreen,32.77260992960089,13.276313008175375,36.60077705432864,3.4622988474603718,540.2634004105403,39,31
OliveDrab,34.374258045247466,15.126994288792467,37.157624094065255,5.377593583586979,765.5184619388373,47,28
Aqua,33.0787172146689,12.695789749023144,35.358444307206696,4.0017863457980845,553.6015346844503,66,32
OrangeRed,32.80522040097184,11.835476087614285,36.375066106372905,3.4395905595500764,469.3108614953106,62,20
LimeGreen,32.43075793005128,11.306232344673575,37.68040322813719,2.7795207192736093,408.6201878298378,31,39
SkyBlue,32.179099972602344,11.187538910878676,40.005181638101895,3.5526497674265176,451.57568515949305,17,28
LightGreen,33.15417578832186,11.887494133971662,36.265000697022046,2.6022871120328714,444.96655165329264,43,27
SandyBrown,34.33589583979252,12.2289347111239,36.1571911511149,4.694322274442824,595.8228366992038,78,38
Teal,32.38625185558597,10.674653472691904,38.00658317947767,3.4015223445155094,418.1500810968496,42,36
LightYellow,32.808697592685014,12.817113090284247,37.03153921676629,3.8515788003584657,534.7771880994133,38,34
MintCream,33.879744967981246,13.5878060830337,38.26035344266013,3.2581128828882795,578.2416050583772,66,31
DimGray,32.04983939045731,12.238057349986248,38.730861735419545,3.1205689148169737,478.7193568742153,54,33
Indigo,33.555207421432236,11.55182116621942,36.628834292811774,2.8379431640697987,444.2859074976437,77,38
LightSalmon,33.14207932732039,11.433379933334455,35.89243163440533,4.470282584120024,544.7798637193824,16,23
GreenYellow,32.597182659813626,10.889566863427978,38.21257083414733,4.442054329011167,488.78606109390563,60,27
DeepSkyBlue,33.167136876950536,11.928842093866267,36.914633311440866,3.164943995285113,475.759067788328,70,36
DarkGreen,31.514737857801986,12.595671305072534,39.600376465861395,3.7517345520890513,489.8124879964614,64,21
LimeGreen,34.59402114954151,10.947258584185183,35.883994387012145,3.159754443950926,462.8976361529081,98,21
DarkGoldenRod,33.50136982210362,13.898081993497069,37.058912816506904,4.130562809236324,596.4301726172282,20,27
Turquoise,32.40237101796123,10.875559548189257,37.78114255999947,1.9140899242311,338.31986264152215,99,38
LightGreen,34.655485679579876,10.338072695038539,36.15725594420065,4.396651901097084,533.5149352552407,50,23
LightSteelBlue,31.80930031667919,11.63466821794247,36.182539282355286,5.113319474870623,536.7718993628412,50,21
Cornsilk,33.87777930012253,12.517666287393075,37.151920660971435,2.669941624279581,487.37930601702914,30,31
LemonChiffon,34.44787143648077,10.607723870859086,36.819095513184706,3.3664637433729325,473.7289665129948,79,22
DarkKhaki,31.95630056052337,12.8288933950187,36.951616684246815,4.571213023779052,547.1259317471988,67,39
FireBrick,32.605583641570504,12.068816079691766,36.1050004999139,3.917451119136939,505.1133435398578,89,37
LightSeaGreen,32.491446603122874,12.530357373542886,37.87521910003027,2.4761390505964123,449.0703194428044,70,28
SlateGray,33.616018552595435,13.516284296962846,36.77312349371806,4.125584363255396,611.0000251040717,94,33
Crimson,33.47160052695171,11.662263431208274,36.05024078202619,3.9972553776226674,515.8288148548279,37,35
MidnightBlue,33.710653059122684,13.664747875183544,37.72438615760942,1.3626740800013843,439.07476674164496,56,24
DarkGoldenRod,32.19772379742183,11.83023109487895,36.63385670229112,4.193324635532072,514.0889577465721,80,35
DarkCyan,32.46121244511541,13.291143045352886,38.633625651583536,3.871003400176416,543.340166256701,97,35
SteelBlue,33.790387206952126,11.942340869536073,38.063413586838934,4.081802694781509,521.1429518103512,78,32
OldLace,34.18382052058911,13.349912944366533,37.827394227862136,4.252006105620936,614.7153338263417,48,39
MediumBlue,32.288666909138946,12.020112091208748,39.07440021133697,3.911708668370663,507.39006178986654,47,23
Gray,33.826352009072124,12.084091730811036,35.89035795567322,3.021671821710012,495.2994425473087,19,38
LightPink,32.49839307472945,13.410759184940549,35.990488954758504,3.1846186616208865,518.0645579840107,96,21
BlanchedAlmond,31.88540629991176,11.28193107410364,37.385317552778375,2.877224878259828,390.1032729724755,56,27
Wheat,32.425697279750864,11.448901535513794,37.580190429177314,2.5869679851624765,420.7376732446372,17,21
Aqua,33.43782956230187,12.595420346380534,36.26203180012439,2.96964022663276,492.1050523891852,74,27
BlueViolet,31.389585480664397,10.994223919350974,38.074452419704535,3.4288599039280125,410.0696110599829,72,37
CadetBlue,33.46869994900622,13.085505760060856,35.84582711383271,2.926940235492512,497.51368332936767,44,23
PaleTurquoise,32.291756100263015,12.190474287309025,36.15246208860067,3.7818230393432963,494.55186108657256,25,30
DimGray,32.063774620313694,10.719149740628396,37.71250863884946,3.004742535925674,378.3309069068038,28,25
Moccasin,33.15569970295208,12.931550271647987,38.16643555663392,3.854473855602962,570.451725912857,75,35
Chartreuse,33.35687434475742,13.452128959435642,38.5030088492416,3.318822278930893,549.0082269346927,72,20
Khaki,31.85307480174657,12.149375491578276,37.32533422381936,3.3618146243831437,459.285123462352,58,24
MediumSpringGreen,32.01230076824544,12.178331333996287,37.71598617762173,3.722561172893833,492.94505306595823,76,30
LemonChiffon,32.388451625505326,11.010482132400076,38.41504158153833,3.5435470501829984,424.7626355099111,26,22
PeachPuff,32.65318145878372,11.60253219348616,37.309688770879504,2.789461516374708,422.4267758765091,22,33
Lime,32.93133644189654,12.732211588456625,35.600820549110864,5.4859767341605234,642.1015787311585,61,38
Tomato,33.23560650069385,11.223368888365105,37.692300861282355,2.5941897205777797,413.3717831104521,87,26
SlateBlue,33.92579489547877,12.01102187657459,36.701052315547926,2.75342416875812,479.23109291159307,89,24
Orange,33.05926409135838,11.725910097840956,35.9990993016087,5.004820577490747,593.0772413447513,50,23
Fuchsia,32.401731827354666,12.089309572437351,38.3099078951232,3.873337568743252,506.5473070543517,23,36
GoldenRod,33.88994100692418,13.068638584182436,37.540520355122574,3.79872531905254,571.3074948754644,26,30
GreenYellow,34.569381218693444,12.85499036656409,35.00748225744693,3.2927976625756474,576.311177371677,93,28
ForestGreen,33.70160519868888,11.564022368065539,37.67321036564864,4.716104987209577,576.8025473995871,28,38
Moccasin,33.26833021768797,11.113329897404322,37.38794554263559,4.018726609737513,514.239520718957,88,37
Indigo,31.35847719243701,12.809883473378115,36.5496679900966,3.637701279515837,495.1759504494754,92,21
SlateBlue,33.01479221522831,11.761172325483107,37.57016384471318,3.834169666632599,514.3365582674006,74,28
Cyan,31.57613197132227,12.579894173618062,37.09326487011031,4.5319866066666314,541.2265839893283,77,27
MintCream,32.657268594778124,11.957923064554107,36.63465232853774,4.106055151602658,516.8315566841785,38,27
Lime,34.709323296131586,10.651793783474174,37.14600652898046,3.2182653850978555,468.44573722740637,92,28
Moccasin,34.536659179877404,12.75207661096469,36.71413783923341,3.2836634554040165,548.2803201983364,22,27
Green,32.771715009701,11.540832436151053,37.52642102779245,2.924020724598205,431.6177337614297,22,36
LightSkyBlue,33.70040045682241,11.924394923280015,37.24503246996753,3.9052503089821298,552.9403454501056,65,23
BlueViolet,32.43977025334846,12.4241304114395,38.94882502753235,4.9203184061183185,573.3062222574563,70,35
Azure,34.31216699740784,11.810586764578169,37.41413357473937,2.473596120847858,452.62725499508315,90,33
LightGray,32.45517628513712,12.759168978762087,36.599112354294384,4.1312766483776535,542.7115581025776,87,34
DarkCyan,33.540976791782235,11.85189083494272,37.42454792226391,1.7677307075942403,407.8040306356823,26,25
GreenYellow,33.358398281424215,12.70368792886871,36.10091445210865,2.72410820200549,482.3535703213532,55,39
Crimson,32.68612925611517,12.21525242490249,36.594361684891574,3.897115859957253,529.2300901235094,54,30
MediumOrchid,34.558294609144475,11.281445003567141,36.4944064828881,2.491671541288354,433.04876909582663,71,39
Sienna,33.5477479443078,10.735362917985057,37.45837473122322,3.863425442205034,476.1914133494556,83,25
Aquamarine,31.95490385663485,10.963131776054833,37.327282689879496,3.5786339003939887,439.997879939927,89,29
FloralWhite,31.066218161637593,11.735094549013706,36.59937399114725,3.9588922643660966,448.9332932076744,39,31
SlateBlue,31.85125312860837,12.41896198100501,35.97765170714366,3.251741770306888,472.9922466667984,33,35
Sienna,32.609282635640405,10.537307537840883,35.73055240228659,3.914384667246393,463.9235129903258,75,34
LimeGreen,32.11511906601424,11.919242397939177,39.29404346247573,1.4435150746515455,350.05820016384524,56,28
Teal,33.924624809512075,11.911415556879856,38.27470219571764,2.9100379165410684,460.06127739124327,98,26
WhiteSmoke,33.477190403003306,12.488067002053027,36.51838358912681,3.3455709758422434,505.77114032295646,77,33
Purple,32.116400120928155,12.380694979552985,37.23200330765404,3.0895277822700096,463.484995404266,99,21
SlateGray,32.255901204449785,10.480506832694497,37.33866962178549,4.514122441132637,479.73193764530447,29,21
LightPink,32.69239221858063,12.296517680733736,36.951555210501326,1.8258846690261428,424.18549428888633,65,37
LimeGreen,32.384732659005124,10.86160419912899,36.584437621758106,3.993656512525085,465.8893127108669,65,33
DarkSlateBlue,34.3387293850918,10.716355140061573,38.3072040068692,2.6521583048512407,426.7752159856604,89,23
DimGray,32.88710464561531,12.387184173554845,37.4311590983261,6.401228837806772,684.1634310159512,22,37
CornflowerBlue,32.510217994444325,10.984835888186163,37.396497475332055,5.3912751250206306,555.8925953881737,44,21
DarkSlateGray,31.94539574834452,12.965761479512215,36.96638889642577,6.076653638440144,657.0199239376519,17,24
MidnightBlue,36.13966248879052,12.050267234380506,36.95964319393419,3.8648607392342784,595.8038188761143,21,26
LightSkyBlue,32.44952156114242,13.45772494051235,37.23880567308968,2.941410754428091,503.9783790525795,98,38
MediumBlue,32.294641549565036,12.443047890439868,37.327848037843715,5.084861308602488,586.1558701804727,78,26
Wheat,34.60331111938746,12.207298491050794,33.91384724758464,6.922689335035808,744.2218671047146,57,34
SpringGreen,33.5985203185533,11.586319529181235,39.09462702670515,3.6043985602569495,512.8253581285203,44,23
DarkRed,34.56868084571511,11.378087087773375,38.304471191707776,3.7849321101304056,528.2238093680072,31,38
Orange,32.83810016055479,12.364341604455195,38.039109387074966,3.30918232804298,468.9135013219844,43,34
LightGray,33.50370517913956,12.399436075147092,35.01280603355904,0.9686221157417688,357.59143941508614,73,21
DarkViolet,33.30188161463884,12.542481050786341,38.31136489758187,3.7685619627098967,536.4231045259343,46,25
LimeGreen,30.879484344127498,13.280432242922116,36.93615937845674,3.585160635161344,490.2065999848547,92,30
CadetBlue,33.15425475700075,11.795886676889108,37.65861690944284,4.520353377496559,550.0475805761635,39,39
DarkMagenta,32.04780097886789,12.718039174525654,37.661106683992855,3.6758488000184415,513.4505711860965,49,34
ForestGreen,33.63080076787103,12.039647840787234,38.924087050629204,2.873007508505152,497.8119300055205,50,28
LightSkyBlue,34.04663802802127,12.474455453922836,35.037856159447585,4.055775961742958,578.9862585804897,25,22
MediumAquaMarine,33.644177000440536,13.160020040286033,36.4077474507818,3.015175298743708,506.5363931400864,34,32
Salmon,32.65462160732388,11.052323653306685,37.63300941664362,4.717102512825834,501.74923330839226,40,31
LavenderBlush,33.42874704259606,10.636761083696546,37.57883524203316,2.9263964487266882,421.9667941858674,63,22
Green,31.864832548098732,13.443405985146253,36.87831536782346,2.361086946869883,439.8912804768137,97,27
SpringGreen,34.48238804881123,13.28303286832567,35.907298426852456,4.9687426737281415,666.125591725772,83,22
Navy,32.529768731474434,11.747731701242175,36.93988205032054,0.8015157200042076,298.76200786180766,25,30
OliveDrab,33.432231396262715,10.859608533152716,38.835670080853426,3.669225611315444,465.17662330529686,61,21
LightSalmon,33.30857161628053,11.691686125826351,37.48091197626706,1.7157771665531147,373.88572369695015,47,20
RosyBrown,32.33263706834172,11.548761439776756,38.57651554990162,4.773503047345896,532.7174856761749,15,33
DeepPink,34.71345123397026,11.72400223179126,36.81385766052378,4.0878372729217025,554.9007830202702,23,38
Pink,32.63587799818993,12.178573080885847,35.6742560274292,4.131755039569861,537.7731625414566,72,34
LightGreen,33.07570303157222,12.319845062066673,37.819155112276825,3.4427992020016864,501.100245232053,50,23
GreenYellow,32.23014911593311,11.084360836740514,37.9596843202141,4.724027439824315,517.1651355939779,23,26
Sienna,34.142863372870714,13.177774533773801,38.856041708111945,3.2309738432875563,557.5292736134538,94,23
DarkKhaki,32.4971984614607,12.832802836968114,37.67924462448078,2.972271382079821,493.71919297817595,97,27
LightGray,33.122399984316985,11.509047996817198,37.25305774145061,3.1823297317868184,452.12262508578493,27,26
DarkRed,33.088529366211525,11.85766344472502,36.0869343253416,4.8063496187852826,577.2734549822936,50,35
Aqua,32.53379686092211,12.293365838346627,37.06462119956545,3.6203649883552003,485.9231305248517,75,29
Red,32.48426048276214,10.93325227854703,36.54550622682937,3.2613247447870934,425.74509203105276,85,32
Lavender,32.543459169597696,13.332839284456394,37.964390331775896,3.597459968849926,537.2150526997326,30,31
DeepPink,32.28312306113335,10.902556227019767,36.09424195284947,4.789201624179895,524.6379646141048,66,23
White,32.200798643965314,12.276981712741964,38.23260622710401,3.3164647447029107,478.8853913201482,36,30
MediumSeaGreen,34.71331650656199,12.038808239866547,37.63529940965426,4.632460945972205,612.3852298963608,30,39
MediumPurple,32.71251232693568,11.724473856834607,37.15315160406014,3.3084430006746035,476.76672415476344,36,39
LightGreen,33.69489765096749,11.202669899735568,35.49396408005128,4.015986640445782,505.11963752820367,52,26
Tan,31.570200829320264,13.378063328893633,36.33780003116479,4.369366793790984,545.9454921414049,88,32
LawnGreen,33.459476848964336,11.388612618641035,37.909138717559856,2.56663984381683,434.0216997527185,93,24
LightSkyBlue,31.820998201672072,10.771074062599588,37.27863979370761,3.5190324339539223,424.67528101321335,58,24
BurlyWood,32.73322416398153,11.818571762284998,37.102031326859105,1.5038544212252951,352.5501081630004,45,30
Peru,32.407148299996685,13.808798675105965,37.42676891745393,5.039955263662929,662.9610878058954,71,31
Thistle,33.506092281309364,11.659832840871447,37.28139282998597,4.47871260846301,560.5601606242603,28,28
DarkMagenta,30.83643267477343,13.100109538542807,35.90772142967965,3.3616129845381932,467.5019004269896,90,34
LemonChiffon,34.87849495417028,13.067895684999526,36.67822227440393,1.9207154781756468,504.87043239337237,77,26
MediumVioletRed,34.00721197222165,12.494322933269393,36.045459420486154,4.330714461860564,590.56271964715,84,26
Teal,31.525752416968214,11.340035931978807,37.03951365322458,3.811248170807232,443.9656268098819,80,25
SlateGray,31.04722213948752,11.199660962300452,38.688709099424365,3.0887639575315755,392.4973991890214,72,37
Turquoise,34.59577669439264,11.332487778094174,35.459862797144744,4.541695256706066,568.7175759305222,27,28
Gainsboro,34.96760988717724,13.91949439608817,37.95201318688309,5.066696864020984,712.3963268096637,57,38
Orchid,32.29524762622046,11.031358340409188,38.252978273334655,3.1074686827074625,413.29599918102974,92,38
Yellow,33.324240521849696,11.084584086421874,36.77601657686874,4.74698970293514,562.0820453929382,34,34
AntiqueWhite,32.903454333014224,10.542645423983108,35.533863500263074,3.091826869545788,412.012931298847,76,24
AliceBlue,32.55949313011333,11.79779551488024,37.777365796776465,3.1956257763719886,468.6684655991273,86,33
Tomato,31.76561882104241,12.442616548294636,38.131712025636475,3.8502796390964265,496.55408163560713,97,39
PapayaWhip,34.08164619679617,12.104542428062684,36.059645979864996,3.974522480483529,548.5185292758069,43,38
MediumSeaGreen,33.304431285296005,12.37849022280867,38.76429717446252,3.843848921495288,536.1308968550213,60,24
BlueViolet,34.33075044367848,13.722453676229962,35.773116391246816,2.9090084604850786,558.4272571753238,66,20
Tomato,32.07894757956938,12.725909323593955,36.54466409871873,1.1390935384245742,357.86371863839173,91,34
DarkSlateGray,33.605798998912356,13.685118899623587,34.89198326749108,2.6852848361090778,529.0566631985306,20,33
Gold,32.74515048083576,10.012583366223023,38.354959870264494,3.1089114491812744,387.3570727364218,55,23
Moccasin,32.12236479579778,11.435533874300315,36.22355746230224,4.852842407156434,528.9336185650203,87,33
MediumSeaGreen,32.53082944110282,12.354607081759855,37.12234520816764,2.30755242118396,420.91615953269286,62,22
LightGreen,31.736635686050285,10.748533655415796,35.738707471214525,4.83552866742221,496.93344625553186,87,32
Orange,34.11756669418932,11.59187166512224,37.743619699549896,3.6785893989539975,519.372976801355,16,20
Cyan,33.63662445812838,11.236506758754027,37.675020732908045,5.254708925941115,591.4377355684502,56,30
SlateBlue,34.33486453305802,11.109456333168433,38.585854757332655,3.8928914802112553,502.40978530290533,16,38
BlanchedAlmond,34.814983943728855,12.114944955194904,36.28872395038688,4.3894552264165165,604.3348400688553,61,35
LavenderBlush,34.642669758092204,11.866481205181707,37.71777057005867,4.003325039023282,555.0683940545761,26,35
Navy,32.83694076702139,10.25654903128796,36.143908456341634,0.7895199078816915,256.67058229005585,83,34
MediumBlue,32.299647163504964,12.168596472860555,37.073616172195656,4.403369830866465,547.1109823629461,61,24
Moccasin,31.94801742116136,13.085356892368793,37.60565280041329,2.6485967702033166,461.9208768928978,41,25
CadetBlue,32.72731919612472,13.013375627349653,36.65127791701514,2.3678482243852206,458.3769106506301,48,35
MediumTurquoise,33.94624061993669,10.9839767277944,37.951489458573896,3.0507129732180167,436.2834981467514,62,30
DarkGreen,32.35147815076609,13.105158522307253,35.57484166706179,3.641497161540088,532.9352188376637,60,21
RoyalBlue,34.173752023676585,12.144748536704865,37.25803145871123,3.397363092819078,512.5525343564016,44,33
DarkGoldenRod,32.97518182625784,13.90991551102909,37.79223754313029,4.297686524285517,630.4227632299235,62,35
Thistle,32.00475302036483,11.395209434440885,37.33281445580523,3.8033649990651752,463.74598112062944,37,36
White,34.19705969450868,13.033566182687187,37.07679515601331,2.6334199887174443,493.18021624931,95,29
MediumSpringGreen,33.177204666060376,11.622777173031125,35.96889569049679,3.634093727357596,501.2091726816533,37,31
WhiteSmoke,32.69323953887129,12.600750401563928,37.37011822360151,3.467014066009709,501.9282648732441,88,31
BurlyWood,31.625360134830608,13.187910985159366,37.06708996741924,1.4943108951995074,376.3369007569242,58,20
YellowGreen,31.260646869879523,13.266760352944493,36.971195097457155,2.267251114447051,421.3266312569514,79,26
White,31.72076990028731,11.752343171850052,38.57360522634684,5.023934200606659,538.774933478023,72,35
Cyan,32.92261075834941,11.56811634209842,36.90937820695247,2.471750669720034,398.16346853365195,58,31
SlateBlue,32.68624509039022,12.638572122192118,36.097220934711,4.297737481971208,571.4710341154247,85,38
LightSkyBlue,34.05094675856064,11.388644575171455,39.08156474568163,2.4369588757864635,451.62861054019965,37,28
DarkTurquoise,32.454552537551066,11.82298329832392,36.94612578169275,3.6569839266881434,490.6004425003995,80,25
Gainsboro,31.283447476058157,12.725677367222989,35.96566746423624,5.000243360514445,591.7810894256675,75,28
LightCyan,32.98002919845364,11.201159766003187,37.68933697894965,2.4128309609709246,409.0704720533178,60,23
LightCoral,31.909626827522736,11.347263611462731,36.323652468198226,5.314354141170212,563.4460356732392,25,26
Turquoise,34.40240964824356,14.220979108167345,37.52319665049046,4.0777750980104255,647.6194557251927,40,39
DarkOliveGreen,32.95976431107423,11.546275759510358,36.947953692845566,3.2750706813095327,448.34042501104767,99,21
Teal,33.78015676329505,11.91763618310149,36.844733815044506,3.634996006306897,518.7864830920807,18,30
DeepPink,32.6729435250038,12.276056984463208,37.19279353222785,3.9824715131070567,523.6339351357243,50,38
MediumTurquoise,32.72852076313786,10.131712461927217,34.84561239331277,3.2877018240744085,393.8573709860865,44,23
DarkCyan,33.40992258786484,12.026942222615626,36.13389429009422,2.3133498845806395,426.154547713103,31,37
PeachPuff,31.724202523845182,13.172287495263063,36.199753473916246,3.557813698186695,503.3878872879605,39,21
Aqua,32.71111929929533,12.326291385476885,36.67387835766538,3.3502792875449083,482.6024673294826,46,37
MediumTurquoise,33.1366552476793,13.891313421778493,39.22071295098572,2.9070949348220267,524.7976275698038,87,26
HotPink,34.37939438496412,12.930928541308225,36.36024719793432,3.7927119551515887,574.6548433659394,21,20
SeaShell,35.530904145898624,11.379257182400215,36.63610411908917,4.029453828152191,574.7472196620896,51,30
Orange,33.24726795047748,14.069382336483994,38.99332245115573,4.9784757934702615,660.4251842914138,52,31
CadetBlue,32.096108993845185,10.804890557641668,37.37276214632111,2.6995620549722683,375.39845541024323,46,33
LightCoral,35.039283064909725,14.426491050422625,37.3741835048976,3.9306153266132897,640.1877400085723,34,25
Orchid,32.55052657442161,13.041244588162265,36.65520808395947,3.4562338235263015,514.0098178487357,88,34
Crimson,32.58249357081853,11.739743796165989,36.85481082475086,2.1820169698233887,376.49684071853693,79,22
LightGoldenRodYellow,33.296981924626486,12.491058738018813,38.238940853091385,2.7095266269292764,484.51980911055125,86,38
DarkGoldenRod,33.108336148346,12.892374513653696,36.52738830431376,4.594116864603191,614.7296376283243,69,28
HotPink,33.902717794463925,11.668866514553866,37.341266161010715,4.25698328967803,567.4750105270774,38,24
Blue,34.55528258670921,11.777772039564965,37.97982686004657,3.784273087078304,554.0030934297989,24,33
Violet,33.73264839262621,12.138793877121687,36.853882459920776,1.6234196094562199,399.98387159812256,84,30
Pink,31.60051220030329,12.222967446546054,36.8227532265912,3.4145062403052493,479.17285149109694,57,26
SandyBrown,34.318927438542204,13.402331896928285,37.29204470528371,3.6060868889081727,585.9318442972224,37,31
LightBlue,34.00648891839723,12.956276605432244,38.655094538522064,3.275733705185027,540.9957391083377,17,37
Gold,33.54047906012372,12.884124621344766,36.22604169397467,5.007271986589903,628.0478039330168,47,30
